t,pwm,V,i,theta_m,omega_m,theta_l,omega_l,enc_m,enc_o,temp
0.0595,0.334575052999018,3.32054416955241,0.705687440496431,0.624643302242779,38.1197643093213,0.0123924958818096,0.759329429633091,0.624330180669456,0.0126553415000565,25.589138398992
0.06,0.337297395886718,3.35605298982676,0.708897055711609,0.643848346926207,38.7004144243917,0.0127750661099701,0.770951483009017,0.644271930911969,0.0126553415000565,25.5940398007973
0.0605,0.340016982067583,3.39152585305543,0.712131111689353,0.663343618907736,39.2806735017265,0.0131634422844215,0.782553214796279,0.664213681154483,0.013038836697028,25.5989403857704
0.061,0.34273377931643,3.42696233890995,0.715321679081854,0.683129626286934,39.8633560150628,0.0135576281216554,0.794190134139417,0.68262145060911,0.0134223318939994,25.6038401540475
0.0615,0.345447755392639,3.46236202686051,0.718397353789205,0.703208301041061,40.4513430014475,0.0139576555985106,0.805919773281462,0.702563200851624,0.0138058270909708,25.6087391057645
0.062,0.348158878040539,3.49772449618095,0.721287197305274,0.723582989711215,41.0474116791701,0.0143635851460869,0.817798417023715,0.724038931882023,0.0141893222879422,25.6136372410576
0.0625,0.35086711498979,3.53304932595378,0.723925076952316,0.744258357283824,41.654058611264,0.0147755041390939,0.829877555004359,0.743980682124536,0.0145728174849136,25.6185345600628
0.063,0.353572433955773,3.56833609507529,0.726254153846831,0.765240201312876,42.2733175049433,0.0151935235954671,0.842200270488486,0.765456413154935,0.0153398078788564,25.6234310629162
0.0635,0.356274802639979,3.6035843822606,0.728231249946084,0.786535178701274,42.9065920486477,0.0156177731099061,0.854797787267281,0.786932144185334,0.0157233030758278,25.6283267497538
0.064,0.358974188730402,3.63879376604872,0.729830776326725,0.808150453916664,43.5545088129141,0.016048394165599,0.867686435504539,0.808407875215733,0.0161067982727992,25.6332216207116
0.0645,0.361670559901922,3.67396382480768,0.731047911010606,0.830093283650804,44.2168101236431,0.0164855320961706,0.880865286781839,0.829883606246132,0.0164902934697706,25.6381156759256
0.065,0.364363883816707,3.70909413673965,0.731900700664274,0.852370559444984,44.8922930530783,0.0169293270974472,0.894314718324375,0.852893318064416,0.0168737886667421,25.6430089155316
0.0655,0.367054128124597,3.74418427988605,0.732430799486433,0.874988335537762,45.5788113180324,0.0173799048092627,0.907996128937543,0.875903029882701,0.0172572838637135,25.6479013396657
0.066,0.369741260463507,3.7792338321327,0.732702590799851,0.897951374280898,46.2733436545126,0.017837367091525,0.921853000111934,0.8973787609131,0.0180242742576563,25.6527929484637
0.0665,0.372425248459815,3.81424237121498,0.73280052435167,0.921262744809344,46.9721384592705,0.0183017836960521,0.935813417996443,0.92192245351927,0.0184077694546277,25.6576837420615
0.067,0.375106059728765,3.84920947472303,0.732824597498982,0.944923512087563,47.6709306536081,0.0187731855730921,0.949794090163403,0.944932165337555,0.0187912646515991,25.662573720595
0.0675,0.377783661874861,3.88413472010688,0.732884060709247,0.968932551845899,48.3652283797358,0.0192515605357218,0.963705760355516,0.969475857943725,0.0191747598485705,25.6674628841999
0.068,0.380458022492265,3.91901768468172,0.733089592467169,0.993286522018849,49.0506523120624,0.0197368519225252,0.977459786858183,0.994019550549895,0.0199417502425133,25.6723512330122
0.0685,0.383129109165202,3.95385794563307,0.733544394903696,1.01798001227081,49.7233086957817,0.0202289607390616,0.99097547928748,1.01856324315607,0.0203252454394847,25.6772387671675
0.069,0.385796889468357,3.98865508002205,0.734334856090311,1.04300588027599,50.3801633249397,0.020727751517232,1.00418763339382,1.04310693576224,0.0207087406364562,25.6821254868017
0.0695,0.388461330967277,4.02340866479057,0.735521611819327,1.06835576676276,51.0193826221424,0.0212330618153262,1.01705355898316,1.06765062836841,0.021475731030399,25.6870113920505
0.07,0.391122401218778,4.05811827676667,0.737131955996528,1.09402076235021,51.6405997276398,0.0217447149094514,1.0295588175177,1.09372830176246,0.021475731030399,25.6918964830496
0.0705,0.393780067771344,4.09278349266971,0.739154584495717,1.11999217950764,52.2450689020868,0.0222625348334024,1.04172087828618,1.11980597515652,0.0222427214243418,25.6967807599347
0.071,0.396434298165539,4.12740388911572,0.74153755981847,1.14626236522096,52.835673951219,0.0227863625551247,1.05359000860297,1.14588364855057,0.0230097118182846,25.7016642228415
0.0715,0.399085059934407,4.1619790426227,0.744190159601307,1.17282547668898,53.4167719208283,0.0233160717880085,1.06524692293217,1.17196132194463,0.023393207015256,25.7065468719056
0.072,0.401732320603886,4.1965085296159,0.746988908788646,1.19967813637623,53.9938668281856,0.0238515827775401,1.07679703519437,1.19957297612657,0.0237767022122274,25.7114287072627
0.0725,0.404376047693211,4.23099192643318,0.749787641477568,1.2268198858291,54.5731309832759,0.0243928724217046,1.08836154146347,1.22718463030851,0.0245436926061703,25.7163097290484
0.073,0.407016208715327,4.26542880933036,0.752430931040529,1.25425337088941,55.1608092579906,0.0249399793006915,1.10006597448435,1.25326230370257,0.0249271878031417,25.7211899373982
0.0735,0.409652771177302,4.29981875448655,0.754769746165361,1.2819842137874,55.7625623339779,0.0254930026064397,1.11202724850829,1.2824079386724,0.0253106830001131,25.7260693324478
0.074,0.412285702580733,4.33416133800956,0.756677791154075,1.31002055842868,56.3828162311262,0.0260520945461492,1.12434051032981,1.31001959285434,0.0260776733940559,25.7309479143326
0.0745,0.414914970422164,4.36845613594127,0.758066741271941,1.33837231097431,57.0241939513848,0.0266174464925477,1.13706727526438,1.33763124703628,0.0268446637879987,25.7358256831882
0.075,0.417540542193499,4.40270272426303,0.75889851861986,1.3670501349035,57.6871017653725,0.0271892698954765,1.15022633645061,1.36677688200611,0.0272281589849701,25.74070263915
0.0755,0.420162385382417,4.43690067890109,0.759192900349297,1.39606429391204,58.3695342687831,0.0277677736726991,1.16378877243976,1.39592251697593,0.027995149378913,25.7455787823536
0.076,0.422780467472787,4.471049575732,0.759029101179791,1.42542346316043,59.0671427247744,0.0283531403791013,1.17767805316928,1.42506815194576,0.0287621397728558,25.7504541129344
0.0765,0.425394755945087,4.5051489905881,0.758540518775861,1.45513364561452,59.7735870916115,0.0289455038339464,1.19177576621113,1.45574776770347,0.0291456349698272,25.7553286310278
0.077,0.428005218276823,4.53919849926291,0.757902538066108,1.48519733229984,60.481159649672,0.0295449309968911,1.20593288556735,1.4848934026733,0.02991262536377,25.7602023367692
0.0775,0.430611821942945,4.57319767751668,0.757314120967961,1.51561303076142,61.1816341966295,0.0301514106725688,1.21998581714375,1.51557301843101,0.0302961205607414,25.765075230294
0.078,0.433214534416272,4.60714610108181,0.756974788390806,1.54637525388362,61.8672582921869,0.0307648510624326,1.2337757423113,1.54625263418873,0.0310631109546842,25.7699473117375
0.0785,0.435813323167909,4.64104334566837,0.757059439246656,1.57747501232983,62.5317754926588,0.0313850872790059,1.24716912398177,1.57693224994644,0.0314466061516556,25.7748185812352
0.079,0.438408155667672,4.67488898696964,0.757694111802449,1.6089007917551,63.1713422083862,0.0320118987485078,1.26007675402584,1.60914584649204,0.0318301013486271,25.7796890389222
0.0795,0.440998999384514,4.70868260066757,0.758936129924896,1.64063992709393,63.7851991469351,0.0326450350688658,1.27246852740611,1.63982546224975,0.0325970917425699,25.7845586849339
0.08,0.443585821786943,4.74242376243839,0.760761945469158,1.67268022000042,64.3759724790326,0.0332842475359699,1.28438134101026,1.67203905879535,0.0333640821365127,25.7894275194056
0.0805,0.446168590343454,4.7761120479581,0.763065301952893,1.70501159301492,64.9495195789695,0.0339293224186654,1.29591818977203,1.70425265534095,0.0341310725304555,25.7942955424726
0.081,0.448747272522953,4.80974703290808,0.765667105405566,1.7376275463138,65.514293616549,0.034580111377559,1.30723764580239,1.73800023267443,0.0348980629243983,25.7991627542699
0.0815,0.451321835795183,4.84332829298065,0.768336723880785,1.77052618846905,66.0802750044728,0.0352365543708144,1.31853432721924,1.77021382922003,0.0352815581213697,25.8040291549329
0.082,0.453892247631156,4.87685540388464,0.77082258495715,1.80371065525798,66.657592151221,0.0358986910718379,1.33001247687441,1.80396140655351,0.0360485485153126,25.8088947445966
0.0825,0.456458475503581,4.91032794135105,0.772888217128867,1.83718880764509,67.2550173972489,0.036566658218184,1.34185610851034,1.837708983887,0.036432043712284,25.8137595233964
0.083,0.459020486887294,4.94374548113862,0.774348607983097,1.87097220260063,67.8785624249031,0.0372406722659203,1.35420008243471,1.87145656122048,0.0371990341062268,25.8186234914672
0.0835,0.461578249259691,4.97710759903945,0.775101196588128,1.90507444407129,68.5304034577097,0.0379209989732509,1.36710674688777,1.90520413855397,0.0379660245001696,25.8234866489443
0.084,0.464131730101161,5.01041387088471,0.775199881973642,1.93950805378184,69.2040353845068,0.0386078986029879,1.38049177206001,1.93895171588745,0.0387330148941124,25.8283489959626
0.0845,0.466680896895517,5.04366387255022,0.774907486653874,1.97428029276594,69.8849205518821,0.0393015453706044,1.39409529840598,1.97423327400882,0.0391165100910838,25.8332105326573
0.085,0.469225717130434,5.07685717996219,0.774552701046386,2.00939184400757,70.5612844146552,0.0400019828170105,1.4076544872185,2.00951483213019,0.0402669956819981,25.8380712591634
0.0855,0.471766158297883,5.10999336910282,0.774371132630136,2.04483867410029,71.2260359562339,0.0407091489988386,1.42101024009403,2.04479639025156,0.0410339860759409,25.8429311756159
0.086,0.474302187894566,5.14307201601607,0.774518593271581,2.08061362916046,71.8737842844174,0.0414229140838712,1.43405010003619,2.08161192916082,0.0414174812729123,25.8477902821498
0.0865,0.476833773422358,5.17609269681336,0.775093739283774,2.11670757793893,72.5020108294694,0.042143103358159,1.44670699711536,2.11689348728218,0.0421844716668551,25.8526485789002
0.087,0.479360882388741,5.20905498767923,0.776116654001486,2.15311098328136,73.1116105402635,0.0428695258575404,1.45898300041002,2.15217504540355,0.042951462060798,25.8575060660019
0.0875,0.481883482307247,5.24195846487713,0.777522139292827,2.18981560775829,73.7068873674375,0.0436020086237339,1.4709480643641,2.18899058431281,0.0437184524547408,25.8623627435898
0.088,0.484401540697896,5.27480270475516,0.779168537394086,2.22681604285857,74.2948530336814,0.0443404283605181,1.48273088277264,2.22734010400995,0.0441019476517122,25.867218611799
0.0885,0.486915025087638,5.3075872837518,0.780862269874606,2.26411074740358,74.8839651463847,0.0450847349525944,1.49449548553278,2.26415564291921,0.044868938045655,25.8720736707642
0.089,0.489423903010799,5.34031177840172,0.782393896645213,2.30170236478142,75.4825043649641,0.0458349614329637,1.50641043594446,2.30097118182846,0.0460194236365692,25.8769279206203
0.0895,0.491928142009517,5.37297576534152,0.783579292929928,2.33959721664154,76.0969030755065,0.0465912178230049,1.51861512422034,2.3393207015256,0.0467864140305121,25.8817813615022
0.09,0.494427709634193,5.40557882131555,0.784297845262365,2.37780403266958,76.7303610366458,0.0473536691914566,1.53119034958615,2.37767022122274,0.0471699092274835,25.8866339935448
0.0905,0.496922573443933,5.43812052318174,0.784519645708461,2.41633213647789,77.3820541966232,0.0481225016106746,1.54413932728597,2.41601974091988,0.0483203948183977,25.8914858168827
0.091,0.499412701006997,5.47060044791736,0.78431527553739,2.45518943582264,78.0471431823675,0.0488978824132975,1.5573838832058,2.45436926061703,0.0490873852123405,25.8963368316507
0.0915,0.501898059901243,5.50301817262491,0.783844849299205,2.49438063193937,78.7176412845413,0.049679922819876,1.57077774310802,2.49425276110205,0.0498543756062833,25.9011870379837
0.092,0.504378617714574,5.53537327453793,0.783327076586063,2.53390604764346,79.3840215318304,0.0504686511071451,1.58413540596855,2.53413626158708,0.0506213660002262,25.9060364360163
0.0925,0.506854342045394,5.56766533102688,0.782993572248252,2.57376136922632,80.0372647996056,0.0512640028223014,1.59727145465638,2.57401976207211,0.051388356394169,25.9108850258832
0.093,0.509325200503049,5.59989391960499,0.783037553270743,2.61393841441406,80.6709159513723,0.0520658312398333,1.61004221547123,2.61390326255713,0.0521553467881118,25.9157328077192
0.0935,0.511791160708285,5.63205861793415,0.783568356018251,2.6544268099814,81.2826663179503,0.0528739368536801,1.62238023991599,2.65532074383004,0.0529223371820546,25.9205797816589
0.094,0.514252190293694,5.66415900383079,0.784582977254726,2.69521623854513,81.8750479369703,0.053688110126267,1.63431285043187,2.69520424431507,0.0536893275759974,25.9254259478369
0.0945,0.516708256904171,5.6961946552718,0.785962712680469,2.73629875258703,82.4550082306438,0.0545081781188703,1.6459591199813,2.73662172558798,0.0544563179699403,25.9302713063878
0.095,0.519159328197367,5.72816515040044,0.787497391992253,2.77767060377554,83.0323965234206,0.0553340440473412,1.65750459390226,2.7780392068609,0.0556068035608545,25.9351158574463
0.0955,0.52160537184414,5.76007006753226,0.788932969890774,2.81933312046739,83.6176702439715,0.0561657098499208,1.66915861641603,2.81945668813381,0.0563737939547973,25.9399596011468
0.096,0.524046355529015,5.79190898516106,0.790032074969668,2.86129237423147,84.2193448123216,0.0570032754598454,1.68110382328232,2.86087416940672,0.0571407843487401,25.9448025376241
0.0965,0.526482246950636,5.82368148196481,0.790633203188344,2.90355766250333,84.8418082751284,0.0578469138980691,1.69344992961246,2.90382563146752,0.057907774742683,25.9496446670125
0.097,0.528913013822226,5.85538713681164,0.790693663824649,2.94613913232072,85.4840709944286,0.0586968272922489,1.70620364710694,2.94677709352832,0.0586747651366258,25.9544859894466
0.0975,0.531338623872043,5.88702552876578,0.790304449146424,2.98904510666568,86.1398263854059,0.0595531940386392,1.71926333845429,2.98972855558911,0.0594417555305686,25.9593265050608
0.098,0.533759044843843,5.9185962370936,0.789671431854195,3.03227978685789,86.7988943834462,0.0604161202226477,1.7324413975794,3.03268001764991,0.0605922411214828,25.9641662139897
0.0985,0.536174244497332,5.95009884126955,0.789065533310037,3.07584195158351,87.4497645190138,0.0612856081731152,1.74551040429083,3.07563147971071,0.0613592315154256,25.9690051163676
0.099,0.538584190608635,5.98153292098219,0.788752973764592,3.11972505091947,88.0826328248536,0.0621615513711905,1.75826238801016,3.12011692255939,0.0625097171063399,25.973843212329
0.0995,0.540988850970751,6.01289805614023,0.788923192386455,3.16391874195736,88.6921313266784,0.0630437584448489,1.77056590662372,3.16460236540808,0.0632767075002827,25.9786805020083
0.1,0.54338819339402,6.04419382687852,0.789634309040359,3.20841151519164,89.2789616104677,0.0639320011285281,1.78240482809284,3.20908780825676,0.0640436978942255,25.9835169855398
0.1005,0.545782185706581,6.07541981356411,0.790792705665457,3.25319372928055,89.8498947451481,0.0648260739807553,1.79388658081607,3.25357325110544,0.0648106882881683,25.9883526630579
0.101,0.548170795754844,6.10657559680231,0.792174671916079,3.29826021289406,90.4160397088939,0.0657258495345834,1.80521563449647,3.29805869395413,0.0659611738790826,25.9931875346969
0.1015,0.550553991403944,6.13766075744275,0.793486238020693,3.34361166990487,90.9897883343518,0.0666313129320541,1.81663795538611,3.3440781175907,0.0667281642730254,25.9980216005911
0.102,0.552931740538217,6.16867487658543,0.794445795200834,3.38925443217099,91.5812607301451,0.0675425652012312,1.82837112132219,3.38856356043938,0.0674951546669682,26.0028548608748
0.1025,0.555304011061659,6.19961753558686,0.794866477988409,3.43519856467209,92.1952692742281,0.0684597929463107,1.84053985899617,3.43458298407595,0.0686456402578824,26.0076873156822
0.103,0.557670770898398,6.23048831606607,0.794714023785914,3.48145481345463,92.8297258559573,0.0693832119879568,1.85313630758808,3.48060240771252,0.0694126306518253,26.0125189651476
0.1035,0.560031987993161,6.26128679991079,0.794121595117631,3.52803125713216,93.4760488541693,0.0703130006149884,1.86601820053854,3.52815581213697,0.0701796210457681,26.0173498094053
0.104,0.562387630311739,6.29201256928355,0.793354653419602,3.57493066090974,94.1215662561492,0.071249242098746,1.87894773449173,3.57570921656143,0.0713301066366823,26.0221798485892
0.1045,0.564737665841463,6.32266520662778,0.792733630752479,3.62214937717425,94.7532988018789,0.0721918944576241,1.89166170102062,3.621728640198,0.0724805922275965,26.0270090828338
0.105,0.567082062591671,6.35324429467397,0.792535890242751,3.6696782068759,95.362020004736,0.0731407981064414,1.90395289424847,3.67081602541034,0.0732475826215394,26.031837512273
0.1055,0.569420788594179,6.38374941644582,0.792906913384887,3.71750503716383,95.945301146968,0.0740957206851448,1.91573742056532,3.71836942983479,0.0743980682124536,26.0366651370411
0.106,0.571753811903756,6.41418015526638,0.793809774490568,3.7656184895326,96.5085083281298,0.0750564263980643,1.92708543111275,3.76592283425925,0.0751650586063964,26.041491957272
0.1065,0.574081100598592,6.44453609476425,0.795031888886515,3.81401143300503,97.0632655615616,0.0760227484346324,1.93820271515964,3.8134762386837,0.0763155441973107,26.0463179731
0.107,0.576402622780777,6.4748168188797,0.796250019848442,3.86268319717628,97.6237911234421,0.076994640764793,1.94936660548258,3.86256362389604,0.0770825345912535,26.051143184659
0.1075,0.578718346576773,6.50502191187095,0.797134140641534,3.9116397080172,98.2022522402482,0.0779721914318263,1.96083606265045,3.91165100910839,0.0782330201821677,26.0559675920831
0.108,0.581028240137886,6.53515095832026,0.797457369620505,3.96089142497575,98.8046155939355,0.0789555915598339,1.97276444938022,3.96073839432073,0.0790000105761105,26.0607911955063
0.1085,0.583332271640751,6.56520354314023,0.797175331199931,4.01044969085905,99.4284479392797,0.0799450688217466,1.98514459827056,4.00982577953307,0.0801504961670248,26.0656139950626
